step_index,time,alpha,acceptance_source,initial_objective,accepted_objective,strict_potential_descent,projected_residual,gauge_increment_residual,optimizer_iterations,optimizer_evaluations,optimizer_reported_success,optimizer_message,callback_count,qualifying_evaluation_index,geometry_finite,geometry_signed_volume,geometry_relative_volume,geometry_minimum_face_area_ratio,geometry_minimum_orientation_cosine,geometry_flipped_face_count,geometry_degenerate_face_count
234,2.3399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
235,2.3500000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
236,2.3599999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
237,2.3700000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
238,2.3799999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
239,2.3900000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
240,2.3999999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
241,2.4100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
242,2.4199999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
243,2.4300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
244,2.4399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
245,2.4500000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
246,2.46,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
247,2.4700000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
248,2.48,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
249,2.4900000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
250,2.5,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
251,2.5100000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
252,2.52,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
253,2.5300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
254,2.54,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
255,2.5500000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
256,2.5600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
257,2.5699999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
258,2.5800000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
259,2.5899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
260,2.6000000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
261,2.6099999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
262,2.6200000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
263,2.6299999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
264,2.6400000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
265,2.6499999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
266,2.6600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
267,2.6699999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
268,2.6800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
269,2.6899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
270,2.7000000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
271,2.71,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
272,2.7200000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
273,2.73,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
274,2.7400000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
275,2.75,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
276,2.7600000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
277,2.77,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
278,2.7800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
279,2.79,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
280,2.8000000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
281,2.8100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
282,2.8199999999999998,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
283,2.8300000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
284,2.8399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
285,2.8500000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
286,2.8599999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
287,2.8700000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
288,2.8799999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
289,2.8900000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
290,2.8999999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
291,2.9100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
292,2.9199999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
293,2.9300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
294,2.9399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
295,2.9500000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
296,2.96,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
297,2.9700000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
298,2.98,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
299,2.9900000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
300,3,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
301,3.0100000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
302,3.02,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
303,3.0300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
304,3.04,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
305,3.0500000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
306,3.0600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
307,3.0700000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
308,3.0800000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
309,3.0899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
310,3.1000000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
311,3.1099999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
312,3.1200000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
313,3.1299999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
314,3.1400000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
315,3.1499999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
316,3.1600000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
317,3.1699999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
318,3.1800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
319,3.1899999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
320,3.2000000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
321,3.21,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
322,3.2200000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
323,3.23,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
324,3.2400000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
325,3.25,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
326,3.2600000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
327,3.27,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
328,3.2800000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
329,3.29,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
330,3.3000000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
331,3.3100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
332,3.3200000000000003,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
333,3.3300000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
334,3.3399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
335,3.3500000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
336,3.3599999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
337,3.3700000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
338,3.3799999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
339,3.3900000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
340,3.3999999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
341,3.4100000000000001,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
342,3.4199999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
343,3.4300000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
344,3.4399999999999999,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
345,3.4500000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
346,3.46,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
347,3.4700000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
348,3.48,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
349,3.4900000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
350,3.5,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
351,3.5100000000000002,0,initial_state_physical_gate,1.3548642195297149e-33,1.3548642195297149e-33,0,9.5117249231237466e-17,0,0,1,1,initial_state_satisfies_physical_gate,0,0,1,0.29999437366882148,1,1,0.99999999999999978,0,0
